IYR,IMO,RAILROAD,STATE,STATION,COUNTY,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15
19,8,ATK,34,HARRISON,HUDSON,PANTOGRAPH/CATENARY:  NJTR YARD CREW MM12 SHOVED WEST TO CLEAR HUDSON INTERLOCKING AND CAUGHT A BROK,EN COUPLER IN THE CATENARY CAUSING DAMAGE TO THE PANTOGRAPH OF CAR #1332.  NJTR DAMAGE ESTIMATE ($15,",000) NOT CONFIRMED AT THIS TIME.",,,,,,,,,,,,
19,8,ATK,34,SECAUCUS,HUDSON,PANTOGRAPH/CATENARY: TRAIN 178(22) WAS DELAYED ON THE AMTRAK NYP LINE AT TRENTON. THIS WAS DUE TO TH,"E ENGINEER REPORTED A DAMAGED PANTOGRAPH ON E/656. UPON ARRIVAL IN NYP, E/656 WAS CUT AWAY, AND E/62",2 SUBSTITUTED.,,,,,,,,,,,,
19,12,BNSF,35,BELEN,VALENCIA,Q LACAUG6 12L REPORTED DERAILING LEAD LOCOMOTIVE DUE TO FAILURE TO COMPLY WITH RESTRICTED SPEED AND,SWITCH IMPROPERLY LINED. NO HAZMAT RELEASED.,,,,,,,,,,,,,
19,12,BNSF,35,BELEN,VALENCIA,RCO Y-BEL1022-12 IMPACTED RCO Y-BEL1032-13 IN YARD TRACK 7112 DUE IMPROPER INSTRUCTIONS TO YARD CREW,AND AN IMPROPERLY LINED SWITCH. RESULTED IN 2 RAILCARS AND 1 LOCOMOTIVE DERAILED. APPROXIMATELY 150,GALLONS OF DIESEL FUEL WERE RELEASED.,,,,,,,,,,,,
19,1,MNCW,36,WHITE PLAINS,WESTCHESTER,SWITCHING CREW WAS TRAVELING SOUTH ON YARD TRACK 6 WHEN THE NORTH TRUCK OF CAR 4025 DERAILED.,,,,,,,,,,,,,,
19,1,MNCW,36,NEW YORK -BRONX,BRONX,TRAIN 2051 WAS TRAVELING NORTH INTO HIGHBRIDGE YARD WHEN ENGINE 0224 DERAILED WHILE TRAVERSING THE 1,6/24 SWITCH.,,,,,,,,,,,,,
19,5,WE,39,BREWSTER,STARK,"523-24 ENGINEER INADVERTENTLY LINED #2 SWITCH AGAINST HIS OWN MOVE, THEN PROCEEDED TO RUN LOCOMOTIVE",4003 LIGHT INTO THE 504-25 TRAIN IN #27 TRACK CAUSING A SIDE COLLISION DERAILING FIVE SAND CARS IN,THE 504 TRAIN.,,,,,,,,,,,,
19,10,CSX,42,PHILADELPHIA,PHILADELPHIA,Y39106 KICKED CAR GATX 63241 INTO G04. CAR DID NOT COUPLE AND CAR ROLLED BACK AND STRUCK SIDE OF Y39,106 ON LADDER STRIKING CRYX 7036 WHILE SWITCHING REMAINING CUT OF CARS.,,,,,,,,,,,,,
19,10,CSX,42,PHILADELPHIA,PHILADELPHIA,Y39106 KICKED CAR GATX 63241 INTO G04. CAR DID NOT COUPLE AND CAR ROLLED BACK AND STRUCK SIDE OF Y39,106 ON LADDER STRIKING CRYX 7036 WHILE SWITCHING REMAINING CUT OF CARS.,,,,,,,,,,,,,
19,7,CSX,45,HARDEEVILLE,JASPER,P05220 TRAVELING NORTH ON #2 TRACK STRUCK INDIVIDUALS VEHICLE STUCK ON THE #1 TRACK AT THE CROSSING.,INDIVIDUAL WAS INTOXICATED AND NOT IN VEHICLE WHEN STRUCK.. AGE UNKNOWN.  PROTECTION ALSO AT CROSSI,"NG: ADVANCE WARNING. AMTRAK REPORTS $11,398.42 IN DAMAGES.",,,,,,,,,,,,
19,10,NS,45,SUMMERVILLE,DORCHESTER,NS TRAIN 238P306 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.,,,,,,,,,,,,,,
19,7,RCPE,46,VOLGA,BROOKINGS,"ON 7/9/2019, A RCPE TRAIN CREW SECURED CARS THAT WERE IN THE FOUL ON 6 TRACK. BR1-11, ON 7/11/2019,",WAS PERFORMING INDUSTRY WORK AT SOUTH DAKOTA SOYBEAN PROCESSORS. CREW WAS TO SHOVE 8 CARS WEST INTO,"7 TRACK. THE CONDUCTOR LINED THE 6/7 SWITCH FOR 7 TRACK. AS THE MOVE STARTED WEST INTO 7 TRACK, THE","LEAD CAR, WFRX 856285, STRUCK THE EAST CAR ON 6 TRACK (NOKL 816834), SCRAPING THE SIDE OF THE CAR WI","TH ITS CORNER, DUE TO IT BEING OUT IN THE FOUL. THE 2ND CAR IN THEIR CONSIST (SDPX 96253) WAS ALSO D","AMAGED DUE TO STRIKING THE EAST CAR ON 6 TRACK. NO DERAILMENT RESULTED. NOKL 816834 $12,783 (DV). SD","PX 96253 $24,779.63. WFRX 856285 $42,082 (DV).",,,,,,,,
19,4,BNSF,46,WORTHING,LINCOLN,G-LYSKA9-14 DERAILED 4 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK DUE TO TRACK ROADBED SETTLED OR S,OFT. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,7,BNSF,46,CORSON,MINNEHAHA,G-PKRELP9-11 DERAILED 6 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK DUE TO TRACK ROADBED SETTLED OR,SOFT. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,8,RCPE,46,NEW UNDERWOOD,PENNINGTON,EASTBOUND TRAIN MRCHU 01 CAME UPON WASHED OUT TRACK AND DERAILED 3 LOCOMOTIVES AND 17 CARS. TRAIN PO,RTION THAT DERAILED JACK KNIFED. 2 CREW MEMBERS WERE TRANSPORTED TO THE HOSPITAL AS A RESULT OF THIS,INCIDENT.,,,,,,,,,,,,
19,8,CSX,47,CHATTANOOGA,HAMILTON,"E31908 WAS PULLING TRAIN OUT OF W02 TRACK TO DOUBLE TO TRAIN IN W03, WHILE PULLING AHEAD THE TRAIN T","HEY WERE DOUBLING TO IN W03  TRACK WAS MOVING NORTH STRIKING CARS ON THE LEAD, AS A RESULT DERAILED",3 CARS AND DAMAGED 1 ON THE E31908 AND DAMAGED LEAD ENGINE ON E30709.,,,,,,,,,,,,
19,8,CSX,47,CHATTANOOGA,HAMILTON,"E31908 WAS PULLING TRAIN OUT OF W02 TRACK TO DOUBLE TO TRAIN IN W03, WHILE PULLING AHEAD THE TRAIN T","HEY WERE DOUBLING TO IN W03  TRACK WAS MOVING NORTH STRIKING CARS ON THE LEAD, AS A RESULT DERAILED",3 CARS AND DAMAGED 1 ON THE E31908 AND DAMAGED LEAD ENGINE ON E30709.,,,,,,,,,,,,
19,1,NS,47,CHATTANOOGA,HAMILTON,TRAIN 147T608 SHOVING 73 CARS NORTH INTO TRACK RT03 DERAILED THE 17TH-21ST HEAD CAR ON THE RT06 SWIT,"CH. NS 233023-L 3,4; NW 182586- R&L ALL; NW 182785- R&L ALL; NW 182703- R&LALL; TILX 30286- R&L 1,2.",,,,,,,,,,,,,
19,7,BNSF,47,MEMPHIS,SHELBY,Y-MEM1511-01 DERAILED 1 RAILCAR WHILE SHOVING YARD TRACK 2002 DUE TO EXCESSIVE AUTOMATIC BRAKING. NO,HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,12,BNSF,48,DAYTON,LIBERTY,RCO Y-DYT2512-24 DERAILED 5 RAILCARS WHILE SHOVING YARD TRACK 656 DUE TO FAILURE TO CONTROL SHOVE MO,"VEMENT, SHOVED OFF END OF TRACK. NO HAZARDOUS MATERIALS WERE RELEASED.",,,,,,,,,,,,,
19,11,UP,48,NEW WAVERLY,MONTGOMERY,"TRAIN ROGHL-05, LEAD LOCOMOTIVE UP5464, WAS DRAGGING INTO HANSON ROCK PLANT IN NEW WAVERLY, TEXAS.","AS LEAD LOCOMOTIVE WENT OVER A CROSSING INSIDE THE PLANT AT 5 MPH, IT DERAILED DUE TO DEBRIS COMPACT",ED IN FLANGEWAY AND ON TOP OF RAIL.  INDUSTRY MAINTAINS TRACK,,,,,,,,,,,,
19,6,UP,48,HOUSTON,HARRIS,YEW63-09 DERAILED THE B END OF LOADED TANK CAR UTLX90311 WHILE SHOVING INTO TRACK 203.  THE FOREMAN,"MAKING THE MOVE FAILED TO PROPERLY LINE AND LOCK THE SWITCH, RESULTING IN THE DERAILMENT OF ONE CAR.",,,,,,,,,,,,,
19,11,UP,48,MOORE,FRIO,"THE SECOND LOCOMOTIVE ON THE MEWMX-16, UP5948, HAD FLAMES COMING OUT OF THE SMOKE STACKS.  NO DERAIL",MENT OR TRACK DAMAGE.,,,,,,,,,,,,,
19,8,KCS,48,BEAUMONT,JEFFERSON,KCS CREW PULLED INTO BNSF YARD & BNSF SAID THE SWITCHES WERE LINED & KCS PROCEEDED.  BNSF TOLD KCS C,REW TO STOP AS 2 CARS DERAILED.  DERAILMENT DUE TO SWITCH NOT LOCKED BY BNSF & FLOATED UP & CAR PICK,"ED THE SWITCH.  BNSF TRACK COST $9,920",,,,,,,,,,,,
19,5,UP,48,HUNTSVILLE,WALKER,"TRAIN RMNTW-16, LEAD LOCOMOTIVE UP6379, WAS TRAVELING ON HUNTSVILLE INDUSTRIAL LEAD AND DERAILED 11",CARS DUE TO BROKEN RAIL.,,,,,,,,,,,,,
19,12,BNSF,48,DALLAS,DALLAS,FOREIGN TRAIN F-YMY581-06 HAD RAILCARS IMPACT EACH OTHER WITH 1 RAILCAR DERAILED DURING SWITCHING OP,ERATIONS IN INDUSTRY TRACK 711 DUE TO RAILCARS LEFT FOUL OF TRACK. NO HAZARDOUS MATERIALS WERE RELEA,SED.,,,,,,,,,,,,
19,9,UP,48,ANGLETON,BRAZORIA,"MAGNL-05, RAN OVER DERAIL AND DERAILED ONE SET OF TRUCKS ON THE UP8612.",,,,,,,,,,,,,,
19,12,TXGN,48,GONZALES,GONZALES,EMPLOYEE PROTECTING SHOVE FAILED TO LINE SWITCH THROW DERAIL FOR INTENDED ROUTE.  ONE CAR DERAILED,,,,,,,,,,,,,,
19,11,TCT,48,TEXAS CITY,GALVESTON,"CONDUCTOR KICKED CAR INTO TRACK, CAR ROLLED BACK INTO SWITCH CUT. DERAILED 2 CARS DAMAGED 12",,,,,,,,,,,,,,
19,12,KCS,48,LAREDO,WEBB,LINED SWITCHES FOR MOVEMENT AND DERAILED CARS OVER THE 101 LEAD SWITCH.  MP 9 LAREDO SUBDIVISION,,,,,,,,,,,,,,
19,3,CSX,47,NASHVILLE,DAVIDSON,J73315 WAS PULLING IN THE L LINE AND DERAILED.,,,,,,,,,,,,,,
19,6,NS,47,KNOXVILLE,KNOX,T33T20 SHOVING WEST INTO D65 ROHM & HAAS WITH 2 LOCOMOTIVES AND 2 LOADED CARS WHEN THE REAR CAR DOWX,49190 STRUCK THE DOWX 49314 LEFT ON MAIN 2 BY THE SAME CREW. NO DERAILMENT OR INJURIES OCCUREED AS,A RESULT OF THIS INCIDENT.,,,,,,,,,,,,
19,6,NS,47,GERMANTOWN,SHELBY,NS TRAIN 25QAB12 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.,,,,,,,,,,,,,,
19,7,IC,47,DYERSBURG,DYER,R93471-10 WAS STRUCK BY A LOADED DUMP TRUCK AT THE CROSSING AT MILE 311.92 ON THE FULTON SUBDIVISION,. NO INJURIES TO CREW OR OCCUPANT OF THE DUMP TRUCK.,,,,,,,,,,,,,
19,3,IC,47,MEMPHIS,SHELBY,"3/13/2019 AT 1900 CDT, SHELBY SUBDIVISION MP 390.80, MEMPHIS TN: SUPERVISOR REPORTS THAT DURING NORM","AL HUMP OPERATIONS, AN UNKNOWN ASSIGNMENT HUMPED CAR VIPX 45827 (LOAD, PLASTIC) INTO M010 WHERE IT S","IDESWIPED CAR ATSF 315694 (LOAD, MINERALS), CAUSING MINIMAL DAMAGE TO SAFETY APPLIANCES. INCIDENT ST","ILL UNDER INVESTIGATION. NO INJURIES, DG, LEAKS OR EXPOSURES REPORTED. REMOTE YARD JOB, RCL92672-13,",WAS PERFORMING NORMAL HUMPING OPERATIONS WHEN THEY HUMPED VIPX 45827 INTO MO10 AND IT IMPACTED ATSF,315694 CAUSING DAMAGE TO BOTH CARS. IT WAS FOUND THAT THE SWITCHES WERE NOT PROPERLY LINED AND WIND,GUSTS OF 50 MPH CONTRIBUTED TO THE INCIDENT.,,,,,,,,
19,9,CSX,47,NASHVILLE,DAVIDSON,Y19617 WAS OPERATING WITHOUT AN ACTIVE RCO ZONE AND PULLING SOUTH TOWARDS A-02. HE WAS NOT PROTECTIN,G THE HEAD END AND STRUCK M79916 INTO A05,,,,,,,,,,,,,
19,4,NS,47,CHATTANOOGA,HAMILTON,AC34 PULLED NORTH OUT OF CT51 RUNNING THRU CT30 SWITCH THEN MADE A REVERSE MOVE DERAILING THE HEAD 4,"TH, 5TH, 6TH, AND 7TH HEAD CARS.",,,,,,,,,,,,,
19,8,NS,47,LOUDON,LOUDON,"300T511 SHOVING SOUTH WITH 2 LOCOMOTIVES, 15 LOADS AND 11 EMPTIES DERAILED ALL WHEELS ON THE 5TH HEA",D CAR NS 994750.,,,,,,,,,,,,,
19,8,BNSF,47,MEMPHIS,SHELBY,Y-MEM3742-18 IMPACTED A CUT OF CARS WHILE SHOVING YARD TRACK 1003 DUE TO FAILURE TO CONTROL SHOVE MO,VE. RESULTED IN DAMAGES TO 4 RAILCARS. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,2,CSX,47,NASHVILLE,DAVIDSON,Q53427 PULLING A2 MAIN INTO C21 DERAILED 5 CARS.,,,,,,,,,,,,,,
19,9,CSX,47,NASHVILLE,DAVIDSON,A DRAWBAR WAS IN THE MIDDLE OF TRACK B48 CAUSING Y39319 TO HAVE A 4 CAR DERAILMENT.,,,,,,,,,,,,,,
19,9,CSX,47,NASHVILLE,DAVIDSON,Y19617 WAS OPERATING WITHOUT AN ACTIVE RCO ZONE AND PULLING SOUTH TOWARDS A-02. HE WAS NOT PROTECTIN,G THE HEAD END AND STRUCK M79916 INTO A05,,,,,,,,,,,,,
19,9,CSX,47,SMYRNA,RUTHERFORD,M97225 WAS DOUBLING OUT THE NORTH END OF NISSAN WITH 85 LOADED AUTO RACKS TO FLORENCE SIDING TO COUP,"LE UP TO 35 EMPTY MERCHANDISE CARS TO GO TO RADNOR. AFTER MAKING COUPLING, TRAIN PULLED AHEAD TO PIC","K UP CONDUCTOR. ONCE CONDUCTOR BOARDED TRAIN, PULLED TRAIN ANOTHER 400? BEFORE TRAIN COULD NO LONGER","MOVE. INSPECTION OF TRAIN REVEALED 32 CARS DERAILED. UPON INVESTIGATION, THE COUPLING WAS MADE AT 6",MPH INITIALLY DERAILING ONE CAR AND CAUSING RAIL TO SHIFT.,,,,,,,,,,
19,9,BNSF,47,MEMPHIS,SHELBY,RCO Y-MEM1721-10 DERAILED 1 RAILCAR DURING HUMP OPERATIONS IN YARD TRACK 2046 DUE TO HUMAN FACTOR TR,"ACK, INCOMPLETE SWITCH REPAIR. NO HAZARDOUS MATERIALS WERE RELEASED.",,,,,,,,,,,,,
19,9,CSX,47,BROWNSVILLE,HAYWOOD,M79009 DERAILED 1 CAR  AFTER PERFORMING THEIR HAND BRAKE TEST DUE TO DEFECTIVE HAND BRAKE AND SLACK,ADJUSTER CAUSING DAMAGES TO BUMPING POST.,,,,,,,,,,,,,
19,3,CSX,47,MEMPHIS,SHELBY,Y30209 WHILE SHOVING INTO NEW YARD 1 TRACK IN THE BNSF YALE YARD FACILITY  DERAILED 11 CARS. DOWNLOA,D RETRIEVED WITH NO EXCEPTIONS. INVESTIGATION FOUND TRACK TO BE DEFECTIVE. BNSF REPORTS $0 IN TRACK,DAMAGES.,,,,,,,,,,,,
19,3,CSX,47,NASHVILLE,DAVIDSON,Q52114DERAILED WHILE PULLING IN 2ND HALF OF TRAIN.,,,,,,,,,,,,,,
19,5,NS,47,ROSSVILLE,FAYETTE,"AR02 REMOTE JOB WAS COUPLED TO 4970 FT, 6740 TONS IN THE NORTH END OF THE RUNNING TRACK AT ROSSVILLE","YARD. THE INTENTION WAS TO SHOVE SOUTH, THE OPERATOR PULLED NORTH STRIKING THE SIDE OF THE 16TH HC",OF THE 22NAB24.,,,,,,,,,,,,
19,9,CSX,47,NASHVILLE,DAVIDSON,Y29124 WHILE PULLING OUT OF THE BOWL NORTH WAS TRAVERSING FROM THE 3 THROAT TO THE 4 THROAT THRU THE,CROSSOVER. CAR CAME OVER A WARP IN THE TRACK AND LIFTED CAUSING DERAILMENT.,,,,,,,,,,,,,
19,11,CSX,45,CAYCE,LEXINGTON,Y30117 DERAILED LOCO ON THE LADDER AT THE 2/3 SWITCH LITE LOCOMOTIVE DUE TO BROKEN RAIL.,,,,,,,,,,,,,,
19,9,DSRC,46,RELIANCE,LYMAN,TRAIN WAS TRAVELING EB WHEN THE ENGINEER EXPERIENCED A EAB EMERGENCY FROM THE REAR UNITS.  ENGINEER,STOPPED THE TRAIN AND ATTEMPTED TO RECOVER THE AIR.  THE TRAIN DID NOT RECOVER AND THE ENGINEER CALL,ED THE CONDUCTOR WHOM WAS DETACHED AND IN VEHICLE AT THE TIME.  THE CONDUCTOR CALLED THE TRAINMASTER,".  THE TRAINMASTER AND CONDUCTOR WENT TO THE TRAIN AND DISCOVERED THE REAR THREE CARS HAD DERAILED,","TWO OF WHICH WERE ON THEIR SIDES.  UPON INSPECTION, IT WAS NOTED THE GRADE AND SUBGRADE HAD SHIFTED",UNDERNEATH THE TRAIN.,,,,,,,,,
19,2,CSX,47,NASHVILLE,DAVIDSON,Q64726 EXPERIENCED A UDE WHERE THE CONDUCTOR DISCOVERED 6 CARS DERAILED.,,,,,,,,,,,,,,
19,2,NS,47,WARTBURG,MORGAN,229T611 STRUCK A LARGE BOULDER THAT HAD FALLEN AND FOULED THE MAINLINE,,,,,,,,,,,,,,
19,2,NS,47,KNOXVILLE,KNOX,"163T520 TRAVELING WEST BOUND WITH 3 LOCOMOTIVES, 29 LOADS, 77 EMPTIES AT 6504 TONS FROM MAIN 2 TO SI",NGLE MAIN THROUGH THE SPRING SWITCH WEST END 2 TRACKS DERAILING THE REAR 8 CARS IN THE CONSIST.,,,,,,,,,,,,,
19,2,CSX,47,KNOXVILLE,KNOX,NORFOLK SOUTHERN RR DERAILED ON THEIR MAIN LINE BLOCKING CSX DIAMOND AND MAIN LINE AT KNOXVILLE. CSX,"SIGNAL ESTIMATED DAMAGES: $6000.00 ; NS ESTIMATED EQUIPMENT DAMAGES: $21,601.00 , NS ESTIMATED TRAC","K DAMAGES: $126,801.00",,,,,,,,,,,,
19,2,CSX,47,FRANKLIN,WILLIAMSON,Q02602 STRUCK UNOCCUPIED TRACTOR TRAILER AT CROSSING.  PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,,,,,,,,,,,,,
19,3,BNSF,47,MEMPHIS,SHELBY,FOREIGN TRAIN F-CSXT113-09 DERAILED 11 RAILCARS WHILE SHOVING YARD TRACK 611 DUE TO A DEFECTIVE HAND,BRAKE ON A RAILCAR.,,,,,,,,,,,,,
19,9,CSX,47,NASHVILLE,DAVIDSON,EMPLOYEE TOOK THE POWER OPERATED SPLIT DERAIL OFF POWER AND PUT IN HAND AND LINED SWITCH AGAINST HIM,SELF. HE THEN  SHOVED Y32216 THRU THE SPLIT DERAIL LINED AGAINST HIMSELF. AFTER HE RAN THRU SPLIT DE,RAIL HE PULLED BACK AHEAD RESULTING IN 5 DERAILED CARS,,,,,,,,,,,,
19,1,BNSF,47,MEMPHIS,SHELBY,CREW WAS SHOWING CARS INTO TRACK 2054 WHEN THEY DERAILED 6 CARS DUE TO BROKEN RAIL. NO HAZARDOUS MAT,ERIALS RELEASED.,,,,,,,,,,,,,
19,4,BNSF,47,MEMPHIS,SHELBY,Y-MEM2712-24A WAS SHOVING CARS INTO TRACK 9986 WHEN FOUR CARS DERAILED DUE TO BROKEN RAIL. NO HAZARD,OUS MATERIALS RELEASED.,,,,,,,,,,,,,
19,6,CSX,47,TULLAHOMA,COFFEE,"Q58026 REPORT SUN KINK CREW PUT TRAIN IN UDE, THE ENGINES AND FIRST 5 CARS CLEARED KINK. UPON INVEST","IGATION FOUND LINES 2, 6 AND 8-24 DERAILED TOTAL OF 19 CARS.",,,,,,,,,,,,,
19,2,RCPE,46,WESSINGTON,HAND,"WHILE TRAIN WAS TRAVELING AT 40MPH, THE TRAIN EXPEREINCED AN EMERGENCY APPLICATION AS A RESULT OF ON",E RAIL CARS OVERHEATED ROLLER BEARINGS.,,,,,,,,,,,,,
19,6,RCPE,46,NEW UNDERWOOD,PENNINGTON,WESTBOUND MHURC-25 WITH 18X74 WENT INTO EMERGENCY AT MP 629. CONDUCTOR WALKED THE TRAIN AND FOUND 6,CARS DERAILED. POINT OF INITIAL DERAILMENT WAS MP 593.7. MINOR COSMETIC DAMAGE FOR 36 MILES UNTIL RA,"IL CAR HIT A CROSSING AND FINALLY DERAILED. OF THE 6 CARS DERAILED, 4 WERE ON THEIR SIDE.",,,,,,,,,,,,
19,1,BNSF,46,EDGEMONT,FALL RIVER,H-PASKCK1-24 DERAILED 4 RAILCARS IN YARD TRACK 501. AFTER PULLING THROUGH AND IMPROPERLY LINED SWITC,"H, SUBSEQUENTLY 
 UPON CHANGING DIRECTIONS. CAUSE IS FAILURE TO COMPLY WITH RESTRICTED SPEED IN TUR",N RUNNING THROUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIAL WAS RELEASED.,,,,,,,,,,,,
19,1,BNSF,46,TULARE,SPINK,L-TWI6641-17 DERAILED 2 RAILCARS WHILE TRAVERSING SINGLE MAIN TRACK DUE TO RAILCAR JOURNAL FAILURE F,ROM OVERHEATING. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,12,BNSF,40,OKLAHOMA CITY,OKLAHOMA,"VEHICLE WENT AROUND GATE AND WAS STRUCK BY TRAIN. PASSENGER WAS FATALLY INJURED, AND DRIVER WAS INJU",RED. NO HAZMAT RELEASED.,,,,,,,,,,,,,
19,4,ATK,42,PHILADELPHIA,PHILADELPHIA,THE HEAVY EQUIPMENT OPERATOR WAS OPERATING NORTH OFF PIT LEAD FROM LOCOMOTIVE E/526 WHILE THE YARD C,"REW, YP907 WITH LOCOMOTIVE E/86 WERE OPERATING NORTH OFF THE SPUR TRACK WHEN LOCOMOTIVE E/526 STRUCK",THE SIDE OF E/86.  THE RAIL ROLLED AND E/526 DERAILED AXLES 3 AND 4.  THE CAUSE:  HEO SHOVING TWO E,"NGINES WITH LONG HOOD NORTH AND NO POINT PROTECTION, WAS UNABLE TO SEE THE YARD CREW OPERATING NORTH",AT THE SAME TIME.,,,,,,,,,,
19,11,LI,36,RICHMOND HILL,QUEENS,HMP-81 DERAILED CAR 7600 OVER THE 62 SWITCH TURNOUT.,,,,,,,,,,,,,,
19,11,LI,36,JAMAICA,QUEENS,TRAIN 182 DERAILED OVER A SIX FOOT SEGMENT OF BROKEN RAIL.,,,,,,,,,,,,,,
19,6,UP,41,EUGENE,LANE,YEU16R-14 WAS GOING IN TO MAKE A COUPLING AND RCL OPERATOR MADE THE MISTAKE OF SELECTING 15 ON THE R,CL BOX. THE COUPLING CAUSED THE RAIL TO ROLL AND 3 CARS TO DERAIL.,,,,,,,,,,,,,
19,3,BNSF,40,MOORE,CLEVELAND,Y OKC3022 24 HAD 5 RAIL CARS DERAIL DUE TO SIDE BEARING CLEARANCE INSUFFICIENT.  NO HAZMAT RELEASED.,,,,,,,,,,,,,,
19,1,MNCW,36,MOUNT VERNON,WESTCHESTER,TRAIN 6500 OPERATING ON TRACK 2 STRUCK TWO BRIDGE PLATES THAT WERE ERECTED OVER TRACKS 3 AND 1 RESUL,TING IN DAMAGE TO CAR 6238.,,,,,,,,,,,,,
19,1,VTR,36,HOOSICK,RENSSELAER,VRS IS CONCLUDING ITS INVESTIGATION INTO THE DERAILMENT OF HJRD AT HOOSICK JCT. ON JANUARY 9TH 2019,WITH A FINDING OF `INVESTIGATION COMPLETE - NO CAUSE DETERMINED.`,,,,,,,,,,,,,
19,1,CSX,36,SELKIRK,ALBANY,OLNX 18275 AND CSXT 507819 CONTACTED EACH OTHER ON THE WEST END OF TRACK 023/024.   OLNX 18275 NOT E,QUIPPED WITH MOISTURE RESISTANT SLACK ADJUSTER CAUSING CAR TO STALL AT WEST END OF BOWL.,,,,,,,,,,,,,
19,1,CSX,36,SELKIRK,ALBANY,OLNX 18275 AND CSXT 507819 CONTACTED EACH OTHER ON THE WEST END OF TRACK 023/024.   OLNX 18275 NOT E,QUIPPED WITH MOISTURE RESISTANT SLACK ADJUSTER CAUSING CAR TO STALL AT WEST END OF BOWL.,,,,,,,,,,,,,
19,1,LI,36,RICHMOND HILL,QUEENS,ENGINE 100 AND CAB CAR 5004 DERAILED OVER A DIVIDER SWITCH IN THE JAMAICA STORAGE YARD (JSY).,,,,,,,,,,,,,,
19,12,BNSF,35,BELEN,VALENCIA,RCO Y-BEL1022-12 IMPACTED RCO Y-BEL1032-13 IN YARD TRACK 7112 DUE IMPROPER INSTRUCTIONS TO YARD CREW,AND AN IMPROPERLY LINED SWITCH. RESULTED IN 2 RAILCARS AND 1 LOCOMOTIVE DERAILED. APPROXIMATELY 150,GALLONS OF DIESEL FUEL WERE RELEASED.,,,,,,,,,,,,
19,12,BNSF,35,BELEN,VALENCIA,H-BELPHX1-13 CAUSED SIGNAL DAMAGE WHILE TRAVERSING MAIN 2 TRACK DUE TO FAILURE TO COMPLY WITH A FIXE,D SIGNAL IN TURN RUNNING THROUGH A MAIN LINE SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,6,BNSF,40,MADILL,MARSHALL,H-DESTUL5-31 DERAILED 6 RAILCARS IN SIDING TRACK 7198. SHOVED THOUGH THE DERAIL THEN DERAILED WHEN C,HANGED DIRECTIONS. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,2,BNSF,31,LINCOLN,LANCASTER,RCO Y-LIN2022-18 HAD RAILCARS IMPACT EACH OTHER DURING HUMPING OPERATIONS DUE TO MANUAL INTERVENTION,OF CLASSIFICATION AUTOMATIC SYSTEM MODES BY OPERATOR IN YARD TRACK 816.  RESULTED IN DAMAGE TO EQUI,PMENT.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,
19,1,BNSF,31,LINCOLN,LANCASTER,RCO Y-LIN1082-10 DERAILED 1 LOCOMOTIVE AND 1 RAILCAR IN YARD TRACK 793. AFTER SHOVING THROUGH AND IM,"PROPERLY LINED SWITCH, SUBSEQUENTLY DERAILED UPON CHANGING DIRECTIONS. CAUSE IS FAILURE TO CONTROL S",HOVE MOVE IN TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,
19,1,BNSF,31,RAVENNA,BUFFALO,C-ATMCNM0-12 DERAILED 4 RAILCARS AND 1 DP LOCOMOTIVE WHILE TRAVERSING SINGLE MAIN TRACK DUE TO TRACK,BROKEN RAIL. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,
19,1,UP,31,GRAND ISLAND,HALL,MPRNP-16 WAS PULLING 44 CARS OUT OF 718 TRACK WHEN THE TRAIN CAME TO A STOP WITHOUT GOING INTO EMERG,ENCY.  UPON INVESTIGATION IT WAS FOUND THAT 9 CARS HAD DERAILED.,,,,,,,,,,,,,
19,1,BNSF,31,LINCOLN,LANCASTER,RCO Y-LIN3062-20 DERAILED 1 LOCOMOTIVE WHILE SHOVING LIGHT POWER IN YARD TRACK 903 DUE TO FAILURE TO,CONTROL SHOVE IN TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIAL WAS RELEASE,D.,,,,,,,,,,,,
